"","T","Myeloid","B/Plasma","Fibroblast","Endothelial","Tumor","Epithelial"
"HNRNPDL",2.02035244984129,1.49370411066443,1.4605483801657,0.956352264502586,2.19741238228685,1.15053062684261,0.541704970457527
"STAT3",1.52842937574432,0.765963360329589,0.49149345941712,1.36727644706769,1.49462127940634,0.30192958945956,0.164325081193324
"TAF7",1.14808731341025,0.49456448857079,0.913612604217082,0.385057133441562,0.854783206942435,0.5684931382837,0.379970646411798
"LYST",0.775243696070495,0.261523464908113,0.24550066363723,0.286841430403989,0.445246270118332,0.0278316838308445,0.0590567237012664
"ATP6V0C",0.948475540375885,2.33143704273283,0.732130217912998,0.573939341753591,0.662173165592405,0.455690605605754,0.31241635879223
"CCR7",0.399188912041705,0.0340949610974962,0.378812312432492,0,0,0.004967515051742,0.0044017509316574
"NOP53",1.88319968226281,0.712398198055879,1.93542589511312,1.00332585199683,1.32267693218471,1.29128536362586,1.60359046318301
"VSIR",0.331645659447027,0.992434247678009,0.157184519005136,0.282400939320716,0,0.0320125979255769,0.023309037290759
"HELB",0.219473702287175,0.10531745307941,0.0564613204184733,0,0,0.0394386734527027,0.0177162441359911
"LINC00963",0.301978977206983,0.271275081648575,0.0226880986144026,0.642612775403364,0.0501243038919224,0.104261851007617,0.0672718631167785
"STK10",0.395530109884699,0.211756690341479,0.137243536162132,0,0.0955325220113626,0.0280664792417931,0.0363631032732105
"ARL6IP5",1.29347777016678,0.944163977548371,0.55807578923218,1.17597373555062,0.358120330758049,0.250073567067208,0.145914357095006
"SYNRG",0.610559804772774,0.183284011222889,0.343864493300854,0.0958680878452176,0.510318156808198,0.115587061320479,0.0602961382979999
"PAXX",0.837058640460115,0.350549150137757,0.2633721150143,0,0.371143344906687,0.728141225573977,0.444969289998278
"TERF2IP",1.06486912085522,0.425887256886686,0.520508431349429,0.702560451664796,0.677675535236266,0.218248955981104,0.163725502394736
"PRRC2C",1.99169735294999,1.11827311320824,1.22791410376996,0.871925050755756,2.34854938696131,0.799820044293948,0.43876480456866
"TTC39C",0.506869492878465,0.124030057880752,0.0524477227042899,0.468374675475506,0,0.0233441116219191,0.0331700967073233
"KLF13",0.744831809964613,0.305607361662959,0.524654487388072,0.392579040071708,0.37944203382479,0.137004942110143,0.117111395034151
"EML4",0.995149752548809,0.401490991982098,0.498623333528354,0.0666181698093824,0,0.38627833482865,0.187669128618516
"C5orf56",0.341549584737561,0.0519183938637451,0.185999547025232,0.102840654456054,0.0501243038919224,0.0405375094145228,0.0362332670586419
"RPS10",4.99439294065485,3.30144034860457,4.82809650712493,1.70436766752723,1.2388095590536,5.63071090205215,7.39947433536754
"ATM",0.718236075155732,0.301983319614692,0.623718069420996,0.52706982500326,1.00939889203366,0.053270797321617,0.0160425659015778
"CDKN1B",0.774790951991621,0.271191604671069,0.325806072495742,0,0.147614975438503,0.202787714704795,0.13656883602657
"KAT6B",0.609164970689398,0.181201795749775,0.31981742226604,0.92394735084076,0.567151712207545,0.176735847952276,0.113684731271574
"RNF213",1.38973419271966,0.759521551013906,0.419679294610014,0.939380783825872,0.788340029902673,0.431916210303294,0.268317568870268
"MCUB",0.373721639794404,0.270448523053018,0.167981909539031,0.142675148142936,0.243147497449865,0.124939220724073,0.0731590115823164
"CEP85L",0.297367079664078,0.0979564599259798,0.138830149983514,0.316458473943883,0.291884007284245,0.00515260683621424,0.00333858965640797
"GPR65",0.318118118384416,0.251590745249651,0.0960145904996326,0,0,0.00134194084891982,0.00375968793986888
"CCDC18-AS1",0.29483958796961,0.0941962900619493,0.237979798306395,0.337823071201213,0,0.048854394945652,0.0437766868143978
"PCSK7",0.651451113236508,0.212973534531967,0.406872214646554,0.809303166573164,0.617764578379216,0.110186048177275,0.0774379831724681
"CASP8",0.610667326745603,0.143561973745205,0.208257511177694,0,0.15807834860657,0.160590636054989,0.133207771277274
"SNHG32",0.708309037838293,0.331189035076076,0.556415474949209,0.891554135212893,0.58701785345007,0.35800597356874,0.32249863974322
"ITPKB",0.242461548026882,0.0661865547239141,0.0895021010355721,0.039834493686882,0,0.0202836601738414,0.00736681683607258
"TLE4",0.601752949687531,0.255972629359737,0.362772841604277,0.385981334404241,0.351101542164513,0.126014605970899,0.0948046798629321
"HNRNPH1",1.4928435708167,0.818239015996349,1.03486652274613,0.934448256044015,2.16903302518272,0.549965931758331,0.280858205787649
"TUT4",0.49981892038335,0.130073169970333,0.594387604328719,0.0942725370013818,0.671310737370335,0.215800627341058,0.107754722826249
"PSIP1",0.6038929419441,0.260733161555217,0.432855264965369,0.567526880140817,0.56677899492601,0.563821184950812,0.34611981825207
"ITGA1",0.335266827440875,0.0190143298266791,0.00688216250217215,0.405993411368896,0.0501243038919224,0.0692687794654216,0.0180339827092448
"AC007384.1",0.302457878843018,0.0814152616917018,0.421665079394863,0,0,0.00363369268202977,0.00490529962678087
"HOPX",0.372468371636369,0.0259321165794301,0.0708755758033669,0,0,0.000770773597088154,0.00483430396079872
"PASK",0.311895967748281,0.0737991880070289,0.0338698905976657,0,0,0.0281085750249891,0.00862443641659584
"CCNI",2.40329550494283,1.88122602017372,1.68777541185919,1.30463811100234,1.02951209452561,1.1406257969191,1.50838291640622
"RAB27A",0.507224858597218,0.166060680957973,0.0625696015943821,0.0711983264939821,0.197739279330425,0.109670682061723,0.226098487607271
"ZNF101",0.231432355562498,0.0342942722326544,0.0941510842137372,0,0,0.0210344159749709,0.007483490222654
"CYBC1",0.336895806048202,0.327005491039645,0.276349625354484,0.197176779251707,0,0.089819869907662,0.06012961699636
"GRK2",0.527171205284864,0.443862726825822,0.274004280853534,0.0666181698093824,0.241759703392322,0.324543453636624,0.217616576374301
"KLF9",0.898107469859076,0.238783991873672,0.266977824706913,0.710558442232428,0.988731044758581,0.0533566392812789,0.0316473071162783
"ERAP2",0.489156821238185,0.292414813337654,0.447207385777237,0.413390166580846,0.923895970969965,0.127845232513516,0.0631566627729014
"IL16",0.24927194506996,0.110785255337544,0.238106746970055,0.160172081210966,0,0.00501298431779639,0.00384019699527947
"PSMB9",1.1001063708344,0.751067974505021,0.560621394484973,0.649161395830793,0.107954044714647,0.677993683028034,0.533083412342143
"HCP5",0.359425484771599,0.173424895092903,0.219781439012999,0,0.409840627145948,0.190120130764899,0.0993259821000744
"ATP8A1",0.170258302494846,0.0401778110798627,0.0707017382939985,0,0,0.0343597320254738,0.0333394091360941
"ARF6",1.00208494501529,0.443489054926651,0.476065886491045,0.283325307365156,0.37944203382479,0.54616461788855,0.393003198124754
"TMEM71",0.136348687571744,0.081902079269778,0.0156190543734145,0,0,0.00286911488585949,0.00371454346678637
"CD99",1.23604190675862,0.88126724894333,0.599861546423385,3.29384373746049,1.53720792808019,0.555758687076999,0.307516652927036
"GAS5",1.76073099005001,0.837788500521098,1.51093127456631,1.12693327277134,0.765232099340934,1.41911303381744,2.14597216820546
"KMT2A",0.972731272239177,0.191201367899923,0.618454179781591,0.859896612023328,1.57123810877925,0.136904487285381,0.0817394977009608
"BRD2",1.21042817067508,0.641650071070268,0.648895979103819,0.897331594729751,1.13860205453605,0.541212236845169,0.257939673325566
"LINC00342",0.282157247835273,0.087741174745081,0.116867091358463,0.187156843315336,1.24795280976095,0.058424963588378,0.185898708091245
"TNRC6C",0.282425741713161,0.115492816102972,0.0738001580090728,0.181854604024292,0.0501243038919224,0.0498158931642313,0.0324331418487738
"REX1BD",0.729728545865062,0.45468243124076,0.350511145405837,0.43228234380314,0.695412556161734,0.638361357670884,0.52202999996852
"TMEM35B",0.29944011994586,0.279638502461571,0.131374120332742,0.353703978041879,0.923802455710124,0.133361098753131,0.0403623208399539
"MFNG",0.238052858153087,0.149829899889163,0.140954774324282,0,0.368583703926116,0.00509567296859012,0.0102907077644346
"SELENOT",0.49274687098873,0.601643532552715,0.43377548039728,0.213617819487829,0.20348656672601,0.225180041518107,0.124021834623961
"MT1X",1.14219554900892,0.842586594927008,0.298674259290739,1.22325742923667,0.25556902015315,0.883014044069366,1.38064740896443
"MCRIP1",0.293970653857801,0.270702361777252,0.132311487824918,0.696972513795723,0.147614975438503,0.0974790202628019,0.0821684026969431
"RCSD1",0.443459760493309,0.347084056495882,0.780620254189871,0,0,0.00118267184768985,0.00268213906339725
"ATXN1",0.504710429049831,0.15589678622747,0.127579439793461,0.3593411612658,0,0.0370730179143458,0.032337962215077
"COMMD6",2.19621365312885,1.40680962548657,1.47310249383474,1.12814892620588,1.54215119536419,1.41014711969188,1.93998827149669
"PRPF38B",1.22337464696137,0.612437307300595,0.645973067702869,0.69038831755481,0.656440650777658,0.429889354356235,0.240936310536687
"ABHD17A",0.816554603700936,0.372160486076336,0.239929039067602,0.257790530094642,0.515782411081425,0.312552863700391,0.276091836759706
"DENND1C",0.185171936118888,0.0683485336967547,0.0710744387035414,0,0,0.0244490573345196,0.026616237311587
"ARID5A",0.538359699958891,0.300056237887355,0.193345149451725,0.124816713991223,0.555073307476284,0.0394549741081929,0.0364435213428632
"PTPN4",0.293948402716364,0.0222056554379964,0.101107576887211,0.039834493686882,0.107954044714647,0.0593772049946098,0.0290496146214041
"BUB3",0.6500570899109,0.221796087499078,0.215403517834846,0.125636369808482,0.0955325220113626,0.709812364311954,0.30226702914227
"GCC2",1.33462786297579,0.511799409621009,0.779554830287171,1.01207710609085,0.472045020141886,0.530142324047073,0.505636974965028
"LINC00623",0.370699022670479,0.128360683196853,0.12846971075036,0,0,0.132552821901512,0.168882816801189
"SNHG5",1.29458236489137,1.01539686915736,0.886493292761088,0.633773742810498,1.10437561584097,1.44890432821268,1.24458429099246
"SP100",1.09168670769539,0.597698443162465,1.00194896805551,0.253210373410043,0.306037877330909,0.206940488275889,0.237574241536755
"DOCK10",0.384053123791607,0.312264102324498,0.156632105764979,0,0,0.00202015375409578,0.00610111858013757
"TSPAN5",0.249734243119221,0.021116612224588,0.0409159117948551,0.0666181698093824,0,0.0732407612490645,0.034603405479209
"HIST1H4C",1.45690424198038,0.796296588266681,1.17310453254688,0.122651763967718,0.748096501034227,2.57239056134312,1.23396183815589
"RBM4",0.783419860022874,0.363403915321573,0.512874569042403,0.330607099289967,0.285338963867701,0.33499803126199,0.237414363568275
"AC016831.7",0.227161600275956,0.080585713811755,0.0356647386305915,0,0,0.0188890143465422,0.00945232009467864
"PIM2",0.402755037681132,0.109113897926197,0.507696520839968,0,0,0.0541006964456449,0.0413443475559853
"SUN2",0.56188898289054,0.189082843921515,0.188476065064361,0.213617819487829,0.313313604083962,0.0588868572312359,0.0411886914225615
"ATF7IP",0.648868339842612,0.178371210113561,0.588234559608839,0.681995951969982,0.452265058711869,0.227766168574427,0.0889560137001477
"CYLD",0.773938583926903,0.319949323883896,0.495526873021165,0.110471637472835,0.376720190979456,0.0709434064224156,0.0571890230422788
"INPP4B",0.314517233583612,0.0493308706130855,0.0104835814234913,0,0,0.0545375945042133,0.0481532664886257
"MYL12A",2.70209516895975,2.51002318804275,1.11601812098246,0.964968384035778,2.35325234189168,1.07787229121355,1.27402931724819
"TBC1D4",0.356022192932677,0.121514879511112,0.00592488530887634,0.102840654456054,0.740533918959809,0.0882661294285864,0.0843542914703939
"AC253572.2",0.480211781800314,0.435586088136978,0.699164961116123,0,0,0.0816748465933705,0.0113485255702621
"CCDC66",0.330578270507574,0.117663789327341,0.150853162671032,0.0666181698093824,0.421267648798609,0.111836962414309,0.0628992035519232
"ASXL1",0.672551813213061,0.139704636752407,0.342977908637062,0.248409186039403,0.535505249911103,0.198745280156404,0.093251396626597
"SELPLG",0.267767443651664,0.304186569693113,0.0197897188585435,0,0,0.0056652459014921,0.00212582642118835
"MYH9",1.12917591774832,0.849179640896396,0.504809308846443,1.36255606842697,1.9307833762679,0.675549786634377,0.409077122670149
"MPHOSPH8",0.984464502007161,0.26668716327036,0.71344900932333,0.822590277127388,1.07385910187442,0.487160230638195,0.332488534209688
"PSMA3-AS1",0.659761306587796,0.320388442816642,0.383770177353363,0.69467401175031,0.323105007932472,0.157082070376096,0.106672027402581
"HIST1H1D",0.482573385800601,0.162170554404096,0.395899330188639,0.110471637472835,0,0.344470392921365,0.101272620643457
"BTN3A1",0.341960735905064,0.100826652252801,0.157908466178051,0.039834493686882,0.479593685666999,0.0636019713034836,0.0297752728949588
"ARHGAP25",0.222117355040658,0.154569556657268,0.190038387455848,0,0,0.00541716356854689,0.00135271748607846
"SMAD7",0.598784597116978,0.218019536980311,0.215174858935963,0.547235916702559,0.26318930019204,0.0571274354347653,0.0670558504285473
"RFTN1",0.201807167787092,0.0822909770088431,0.0525583359886432,0.0544380433144998,0.241759703392322,0,0.00132320609643944
"ATXN7",0.417664088762709,0.205783025359784,0.111728905083287,0.373227329239501,0,0.0780916560608389,0.0541841586082218
"RBM25",1.37108209279442,0.788317490780042,0.911064864221012,1.25127709754827,1.40362952232349,0.55434484192223,0.340592949960274
"DUSP5",0.499087657551312,0.332590994216455,0.361759760199415,0,0.20348656672601,0.134191001819894,0.0328128317310166
"SF3B1",1.53554299323505,0.86140390236245,1.01645889778608,0.980300981354568,1.15336118315075,0.63508277156872,0.422064336964583
"ZFAS1",3.11122219343122,2.15803612788872,2.73949807373902,1.49616288312519,2.03173082621955,2.65803828476324,2.77405480133574
"GOLGA8B",0.404675278706448,0.0983032184835657,0.241433297653638,0.125636369808482,0.834066214244389,0.0283696560326227,0.0403662990416202
"MYADM",1.17270265141237,0.775057585842596,0.43537386965076,1.29791892322151,1.00186236477683,0.217753313974511,0.093593002467335
"NFATC2",0.24256206557725,0.0554484475668542,0.0685081559178264,0.0560335941583356,0.535505249911103,0.0179855146844557,0.0079236445159309
"SENP7",0.264537690990885,0.121480462992145,0.118443650432866,0.0544380433144998,0.15807834860657,0.05000821934626,0.0232642292755459
"TBCC",0.406592486060116,0.0452231048927776,0.139488723158536,0,0,0.122942054215262,0.0845448952455314
"ARHGEF3",0.265208215140736,0.0918124480264411,0.0403653272325189,0.0711983264939821,0.650004338042294,0.0355905523327832,0.0187426187308497
"GPBP1",1.31878625934912,0.564239800945623,1.02158803851741,0.470849235129824,1.11502926616544,0.409627204820668,0.241519278833685
"LINC01138",0.248319959319415,0.0299226023706443,0.223375239936518,0.0544380433144998,0,0.044403846436173,0.0163472440268117
"RAP1B",1.15086784277987,1.00336831365409,0.703458429861182,0.46786894877645,1.13979285931364,0.510184541787985,0.464135148490328
"PNN",1.12117760872436,0.551483922998335,0.923163878814128,0.889464927823949,2.06948567809089,0.788239555322322,0.298286807009594
"CYFIP2",0.366911544685564,0.101705258114969,0.262526764357802,0,0,0.0866723136631649,0.0606871490954026
"RASGRP2",0.22791221279529,0.197757413337506,0.299375020281226,0,0.26318930019204,0.00104603264487484,0.00212318013027442
"SLF1",0.247573428991426,0.043606485631465,0.0447722464806947,0.0544380433144998,0,0.055341520181646,0.0427029074249484
"SRSF3",2.08272817801927,1.49120993165292,1.20441108713597,1.78928922472717,1.05724082174646,1.83588647647835,1.17824942680832
"SELENOF",0.478456181807979,0.533442696178477,0.459664375779997,0.232560829981259,0.364090975427239,0.305342190014619,0.162410408147593
"FOXP1",1.08232568221036,0.629191326904517,0.694220159094976,0.77571788572084,2.33798206904713,0.396067752300273,0.301406135438992
"AC103591.3",0.418294217948947,0.287735331720537,0.551747575087758,0,0,0.154965639299093,0.0392146925044744
"HERPUD2",0.46205701148793,0.180942436601796,0.201668603181794,0.0958680878452176,0.137682330432468,0.0894529126755369,0.046503721924148
"PPP1R10",0.77029062567392,0.413689622884527,0.480757653975701,0.730656301802772,0.707610867933855,0.439883652637119,0.149987413452187
"FOXO1",0.357686799000666,0.119776753656976,0.163725512381092,0.105734037896467,1.04483160483611,0.0403549758518315,0.0423517543400388
"RNASEK",1.60233871180105,2.67322013151474,1.04497352774499,1.20630455340237,1.68059968877188,0.959022915713636,0.897418964371202
"ATP6V0E2",0.28814147072525,0.0718385353200333,0.052001968641214,0.039834493686882,0,0.0288405374012504,0.0316548368761528
"TARSL2",0.276199831534392,0.0389582648345711,0.290479044083718,0.122651763967718,0,0.121164158937633,0.0551841164654743
"PRKACB",0.302435820315612,0.141522357553941,0.119073802069621,0.234994814742215,0,0.188730082628953,0.194514526526871
"GLIPR1",0.661325786120301,0.862798348559677,0.390459613523121,0.187156843315336,0,0.00986711850818519,0.0114677258891881
